subject_id,epoch_id,start_time_sec,eeg_channel,mean,std,min,max,signal_energy,delta_power,theta_power,alpha_power,beta_power,sleep_stage,sleep_stage_raw
0,264,7920.0,EEG Fpz-Cz,-4.389147973626635e-07,3.210831339880628e-05,-8.839081061310869e-05,0.0001120914570671,3.0934093065459208e-06,7.3526131221172e-10,6.302384981339168e-11,1.3961485035246239e-11,2.6265341281737486e-11,Wake,Sleep stage W
0,265,7950.0,EEG Fpz-Cz,6.35613521306673e-07,3.719192737682779e-05,-0.0001149388323906,0.0001247327336261,4.150930399655101e-06,8.344062238618693e-10,4.7046491173569485e-11,1.2893182597384308e-11,2.2445639994455897e-11,Wake,Sleep stage W
0,266,7980.0,EEG Fpz-Cz,-1.1205759385873452e-07,3.4309434627175815e-05,-0.0001144387883924,0.0001240882636137,3.531449584022377e-06,7.215759740719021e-10,5.7874242686834735e-11,1.3509283396046576e-11,2.1880140977705195e-11,Wake,Sleep stage W
0,267,8010.0,EEG Fpz-Cz,-1.8835362796303624e-07,3.567766867909561e-05,-0.0001132950166048,0.0001296686807252,3.818794558393462e-06,7.763940327342216e-10,6.159640574684064e-11,1.5667801594665748e-11,1.7210056056378813e-11,Wake,Sleep stage W
0,268,8040.0,EEG Fpz-Cz,2.947255691586137e-07,2.8290502622180887e-05,-9.094161139334425e-05,9.317894467687538e-05,2.4013182053302184e-06,5.831942615228798e-10,5.239725561396789e-11,1.2812540309416863e-11,1.524984694526844e-11,Wake,Sleep stage W
0,269,8070.0,EEG Fpz-Cz,-4.609324025134408e-07,2.604252676990234e-05,-0.0001023652829498,8.817082580717902e-05,2.0352769777223e-06,4.2300961466893664e-10,3.200854710172571e-11,8.983530218470439e-12,1.4274763826123507e-11,Wake,Sleep stage W
0,270,8100.0,EEG Fpz-Cz,3.8128881538832213e-07,1.434725319899894e-05,-6.296513529301601e-05,5.385125853714559e-05,6.179671665507766e-07,1.0951463423063116e-10,1.584449600917327e-11,3.72426630608423e-12,6.223436049400407e-12,Wake,Sleep stage W
0,271,8130.0,EEG Fpz-Cz,-1.215392882406137e-07,2.9921008582818992e-05,-0.0001378170513234,0.0001188938920262,2.685844579235142e-06,5.29221468257599e-10,2.303790050892616e-11,7.593075442033216e-12,1.4951064099151188e-11,Wake,Sleep stage W
0,272,8160.0,EEG Fpz-Cz,-1.5914260025111664e-07,1.9253109025308198e-05,-8.550179967549833e-05,9.5874945169538e-05,1.1121226005228554e-06,2.3123102603451457e-10,1.9437685737804036e-11,5.406376630302585e-12,9.781257011580924e-12,Wake,Sleep stage W
0,273,8190.0,EEG Fpz-Cz,1.5472671082152515e-07,2.3801690389241315e-05,-9.168993171642464e-05,0.0001194700365127,1.699633217221032e-06,3.3918862614843484e-10,2.181565971655817e-11,6.714950005459167e-12,1.4340142269641178e-11,Wake,Sleep stage W
0,274,8220.0,EEG Fpz-Cz,1.8668010887815746e-07,1.7995143795452626e-05,-8.622303899825064e-05,9.213105714944651e-05,9.715801490462036e-07,2.0357355205607743e-10,2.035831573267529e-11,4.878539750710342e-12,8.11921998660411e-12,Wake,Sleep stage W
0,275,8250.0,EEG Fpz-Cz,-9.003765014579641e-07,2.81808024651848e-05,-0.000133018204892,9.339974488545772e-05,2.3849049162784293e-06,4.126901101540728e-10,2.6848648380480584e-11,8.337120569775679e-12,1.4212981777323783e-11,Wake,Sleep stage W
0,276,8280.0,EEG Fpz-Cz,1.0219457510930262e-06,2.531700015673471e-05,-0.000102898343089,0.000104627284185,1.9259846101628477e-06,3.4640156529964577e-10,2.1850551853797077e-11,5.781385444183677e-12,1.2659832315805488e-11,Wake,Sleep stage W
0,277,8310.0,EEG Fpz-Cz,-6.050159229148366e-07,1.4837262181353964e-05,-6.311391842901253e-05,8.249591831521616e-05,6.615311799156514e-07,1.0587771420137903e-10,1.6348254191094762e-11,3.287591511790825e-12,6.313658133770937e-12,Wake,Sleep stage W
0,278,8340.0,EEG Fpz-Cz,5.411854693277833e-07,1.2406189343271948e-05,-6.439382531413479e-05,3.725714696929992e-05,4.626192471999779e-07,1.0350004283243967e-10,1.7247956908631958e-11,5.244445884623711e-12,6.870802999841999e-12,Wake,Sleep stage W
0,279,8370.0,EEG Fpz-Cz,-3.500746185231649e-07,2.4756583540665392e-05,-0.0001134947701362,0.0001156970045791,1.8390329425334363e-06,4.456915005866407e-10,2.2575231118196698e-11,5.19737713630495e-12,7.917739901828146e-12,Wake,Sleep stage W
0,280,8400.0,EEG Fpz-Cz,-2.0831565239076685e-07,2.6056571688832845e-05,-8.147144079718313e-05,0.0001007095863971,2.03696497075895e-06,4.1109037912811267e-10,2.961514107439681e-11,7.167585162431479e-12,1.368783860552571e-11,Wake,Sleep stage W
0,281,8430.0,EEG Fpz-Cz,6.666706536945799e-07,2.6340602076394883e-05,-8.840976727864203e-05,0.0001292753395577,2.082815302522428e-06,3.8993241972065097e-10,2.1304250046232447e-11,5.480979571045775e-12,8.743596081922008e-12,Wake,Sleep stage W
0,282,8460.0,EEG Fpz-Cz,-1.1622087701565928e-06,3.189372146881926e-05,-0.0001279018393956,0.0001240102922399,3.055680595068154e-06,5.203796517302712e-10,2.715030408880676e-11,6.8529765287177925e-12,1.4067869190492519e-11,Wake,Sleep stage W
0,283,8490.0,EEG Fpz-Cz,4.817712914233208e-07,3.0975069054466146e-05,-8.893242914597527e-05,0.0001169780173917,2.879061019518558e-06,5.017272338324071e-10,2.7644734943337463e-11,7.713910044041539e-12,1.5980949773388364e-11,Wake,Sleep stage W
0,284,8520.0,EEG Fpz-Cz,3.2576045995694706e-07,3.0343763292297312e-05,-0.0001204748122926,0.0001131441905972,2.762550271848724e-06,5.156946627512318e-10,3.857414434927793e-11,8.696707238956026e-12,1.05248412589469e-11,Wake,Sleep stage W
0,285,8550.0,EEG Fpz-Cz,7.633257411122247e-08,2.6146895543265636e-05,-0.000106880045457,8.764197099040753e-05,2.0509979196369443e-06,4.437938117648432e-10,3.547139133444244e-11,6.602996758265525e-12,1.147421673924674e-11,Wake,Sleep stage W
0,286,8580.0,EEG Fpz-Cz,-1.8120457178202268e-07,2.7349272944954712e-05,-9.090743643501777e-05,0.0001058759544856,2.2440466971434e-06,4.710129453035727e-10,2.568278655940031e-11,6.4327287459894995e-12,1.3536186625230152e-11,Wake,Sleep stage W
0,287,8610.0,EEG Fpz-Cz,2.2144104152848825e-07,2.3475141174635656e-05,-8.202974205161431e-05,0.000103047976907,1.653393867911843e-06,3.7162460024506174e-10,3.1347462248806554e-11,7.855220264659015e-12,1.5706762873292563e-11,Wake,Sleep stage W
0,288,8640.0,EEG Fpz-Cz,-1.4615527282687746e-07,2.3691380000114743e-05,-8.96139258174961e-05,0.0001130712864509,1.683908543020836e-06,3.5911481508664046e-10,4.0056336049463526e-11,6.558905796605221e-12,8.937853353333123e-12,Wake,Sleep stage W
0,289,8670.0,EEG Fpz-Cz,-5.369916630764085e-08,2.5007883885519707e-05,-8.852230046783139e-05,9.69996765513288e-05,1.876191420096295e-06,4.2372017098975127e-10,2.6901096334241563e-11,4.83829240867764e-12,1.1832864121649469e-11,Wake,Sleep stage W
0,290,8700.0,EEG Fpz-Cz,-3.985676443473873e-07,2.788826554238311e-05,-8.906477365449935e-05,9.21034695905728e-05,2.333742633388781e-06,4.4334745953668014e-10,3.499330972651417e-11,7.911487050632803e-12,1.3003637241740868e-11,Wake,Sleep stage W
0,291,8730.0,EEG Fpz-Cz,1.559172043635097e-07,2.9105152149015487e-05,-0.0001038064525818,7.833985739198369e-05,2.541402575375872e-06,5.241818631084159e-10,4.389288973729302e-11,9.6547702163991e-12,2.0486250890844787e-11,Wake,Sleep stage W
0,292,8760.0,EEG Fpz-Cz,-2.655323620592235e-07,3.370650194581894e-05,-0.0001181724079043,0.0001414196821989,3.40859634257639e-06,6.395858971050301e-10,4.037097548756936e-11,8.067863123892282e-12,1.784611686762363e-11,Wake,Sleep stage W
0,293,8790.0,EEG Fpz-Cz,5.409744809895204e-07,2.3662327134203835e-05,-8.649724239914665e-05,7.327242345945142e-05,1.6805951363854828e-06,3.6045360504613415e-10,3.5079772005988814e-11,8.886721503617276e-12,1.2041772405600312e-11,Wake,Sleep stage W
0,294,8820.0,EEG Fpz-Cz,2.0598005111429105e-07,1.8299119823380956e-05,-7.999372234985044e-05,5.615636015233297e-05,1.0047006422757324e-06,1.9875522977359068e-10,1.8011973101886905e-11,5.430609682189162e-12,9.297494715395346e-12,Wake,Sleep stage W
0,295,8850.0,EEG Fpz-Cz,-1.728886100520846e-07,1.602917462609439e-05,-7.421657780723275e-05,7.578691249281668e-05,7.708929889959418e-07,1.4913719168317907e-10,1.9884676645477503e-11,5.409974789734496e-12,7.850113110199067e-12,Wake,Sleep stage W
0,296,8880.0,EEG Fpz-Cz,-2.605731142327018e-07,3.495659487013324e-05,-0.0001128723398375,0.0001306507014646,3.6660942697874592e-06,7.44750997712485e-10,4.191197341412496e-11,9.602246126907208e-12,1.3750073537194174e-11,Wake,Sleep stage W
0,297,8910.0,EEG Fpz-Cz,3.069137711880109e-07,2.7101814634464774e-05,-0.0001126189913863,0.0001003274445323,2.203807657631502e-06,4.4814654666442834e-10,2.722801225928581e-11,7.882348283684104e-12,1.1914318445933608e-11,Wake,Sleep stage W
0,298,8940.0,EEG Fpz-Cz,-5.3688304426599536e-08,2.2708977566410345e-05,-8.001244396240681e-05,9.470380895572611e-05,1.5471016336372816e-06,3.2146638487037217e-10,3.163843592972285e-11,7.61953150126655e-12,1.1190083629921711e-11,Wake,Sleep stage W
0,299,8970.0,EEG Fpz-Cz,-1.7894576111275308e-07,3.27555440618181e-05,-0.0001166880106191,0.0001063547041682,3.218873065113381e-06,6.331948790729957e-10,5.5505944367208094e-11,1.8646289004207097e-11,4.1470855232331636e-11,Wake,Sleep stage W
0,300,9000.0,EEG Fpz-Cz,-3.307721749844441e-07,2.9589278003471217e-05,-9.975039157780608e-05,0.0001177759077604,2.6269043489953487e-06,5.70725778444182e-10,6.809076941067415e-11,2.074874230553533e-11,4.774009084481696e-11,Wake,Sleep stage W
0,301,9030.0,EEG Fpz-Cz,-1.2211957619019432e-07,2.79671411199906e-05,-9.10377856237016e-05,0.000103205151177,2.346527686849073e-06,4.436060177301936e-10,4.7616791659535596e-11,1.6368357028997397e-11,3.419650020885021e-11,Wake,Sleep stage W
0,302,9060.0,EEG Fpz-Cz,3.438594357234915e-07,3.666709648110588e-05,-0.0001153988162724,0.0001253785491848,4.03378261099879e-06,8.409146938782085e-10,5.78600356014448e-11,2.1160860606441295e-11,4.5977096111400306e-11,Wake,Sleep stage W
0,303,9090.0,EEG Fpz-Cz,4.050722357379338e-07,2.956709078462455e-05,-0.0001297277274811,9.478488337405662e-05,2.6231308229471867e-06,5.379048849826668e-10,4.1474383759111645e-11,1.0207609976553796e-11,1.2204465644723416e-11,Wake,Sleep stage W
0,304,9120.0,EEG Fpz-Cz,-2.546791888595026e-07,3.0943086722807644e-05,-0.0001070933702463,0.000106137077621,2.8726184322732983e-06,6.748411585205845e-10,5.659767552291654e-11,1.1612874504454383e-11,1.7242797398567678e-11,Wake,Sleep stage W
0,305,9150.0,EEG Fpz-Cz,9.287874618570565e-08,2.696399742174215e-05,-0.0001033182285681,8.807742001089427e-05,2.1811973502636317e-06,5.570039665852832e-10,4.552383346061714e-11,1.01104970140764e-11,1.41129925913512e-11,Wake,Sleep stage W
0,306,9180.0,EEG Fpz-Cz,2.4466114462374134e-07,2.4479950251734546e-05,-9.637840867764948e-05,8.800070004239765e-05,1.7979834702092605e-06,3.4948865369854815e-10,3.331455307133882e-11,7.959579808169904e-12,1.2340318049502443e-11,Wake,Sleep stage W
0,307,9210.0,EEG Fpz-Cz,-5.7284362480596834e-08,2.8479141257464916e-05,-9.62185338683644e-05,0.0001169209876322,2.433194304782475e-06,4.751986328104147e-10,4.576775516876186e-11,1.2126247740290984e-11,2.440553196749583e-11,Wake,Sleep stage W
0,308,9240.0,EEG Fpz-Cz,1.3077792759120378e-07,2.7563806052532392e-05,-8.81077082787662e-05,9.970367304026832e-05,2.279341520903899e-06,5.046158303072473e-10,4.7652295688958446e-11,1.1610169268924458e-11,1.6231543810702907e-11,Wake,Sleep stage W
0,309,9270.0,EEG Fpz-Cz,-4.220202127487234e-07,2.447711235158987e-05,-8.807439737791502e-05,8.146941318399169e-05,1.797921390396966e-06,3.8100181942531774e-10,3.715701923615873e-11,7.931748611766567e-12,1.3693494861666763e-11,Wake,Sleep stage W
0,310,9300.0,EEG Fpz-Cz,2.4850614043614945e-08,2.4032884768588875e-05,-9.661253769194132e-05,8.175063791507453e-05,1.7327405035598685e-06,3.993141594230775e-10,3.1085922058326105e-11,8.641978612548753e-12,1.408690487210274e-11,Wake,Sleep stage W
0,311,9330.0,EEG Fpz-Cz,3.4493244360286694e-07,2.393974995940216e-05,-7.902643378872308e-05,9.311610340710189e-05,1.7196918195280373e-06,2.5274325131350207e-10,3.9247029785927627e-11,7.582618320910456e-12,1.4596819195957167e-11,Wake,Sleep stage W
0,312,9360.0,EEG Fpz-Cz,-6.455228957554246e-08,2.5354098018303023e-05,-7.769224208207273e-05,0.0001056371617961,1.92850335995942e-06,4.22821014538263e-10,3.470474858480069e-11,7.065149175996061e-12,1.0761256724417711e-11,Wake,Sleep stage W
0,313,9390.0,EEG Fpz-Cz,-5.805681950879507e-07,2.697611042166253e-05,-0.0001002337749149,9.792317260813294e-05,2.184142778732632e-06,4.725833949440945e-10,4.861235597784019e-11,1.0934529282149874e-11,1.8016577898306288e-11,Wake,Sleep stage W
0,314,9420.0,EEG Fpz-Cz,5.890226179186319e-07,2.56713297671702e-05,-0.0001027673106337,0.0001209415895061,1.978092358977655e-06,3.371936762965876e-10,2.5718534916348356e-11,7.536573071154433e-12,1.397208959698828e-11,Wake,Sleep stage W
0,315,9450.0,EEG Fpz-Cz,-5.261277557347207e-07,2.202972669440198e-05,-8.752965596936945e-05,7.820133056163172e-05,1.4567570059362047e-06,3.4460141514550265e-10,3.920870096278148e-11,8.443288595580853e-12,1.1417807207944624e-11,Wake,Sleep stage W
0,316,9480.0,EEG Fpz-Cz,3.880893713936365e-07,2.269066147258709e-05,-8.963674845482665e-05,7.777846075824325e-05,1.5450501942712104e-06,2.929313659841209e-10,2.737887041798592e-11,6.129821149228958e-12,1.3501146176988468e-11,Wake,Sleep stage W
0,317,9510.0,EEG Fpz-Cz,-5.739309601919554e-07,2.6345839989483453e-05,-0.0001057740486616,0.0001090293944561,2.083298044495597e-06,4.1545934251796564e-10,3.2152160058346134e-11,5.870998487166892e-12,1.1981798814456858e-11,Wake,Sleep stage W
0,318,9540.0,EEG Fpz-Cz,7.962091190776387e-07,2.432358423837754e-05,-0.0001009811916647,8.720238040870785e-05,1.7768120974882525e-06,3.49048822508861e-10,2.6874085485214027e-11,6.961714307950435e-12,1.1365336387514145e-11,Wake,Sleep stage W
0,319,9570.0,EEG Fpz-Cz,-3.932109864317366e-07,1.7228654132510818e-05,-8.060466229974452e-05,5.063334870490904e-05,8.909434142925984e-07,1.8136833274012932e-10,2.7359769217829896e-11,7.097069208261343e-12,1.2773029601951323e-11,Wake,Sleep stage W
0,320,9600.0,EEG Fpz-Cz,3.021667204179301e-07,1.922384720816983e-05,-8.450652891796102e-05,6.384555158342879e-05,1.108942818629961e-06,2.1577908132880715e-10,2.123225002891725e-11,5.272501118720987e-12,9.217865953960202e-12,Wake,Sleep stage W
0,321,9630.0,EEG Fpz-Cz,-1.9381200329855733e-07,1.3582490303377974e-05,-6.806885026549492e-05,4.9942819825946514e-05,5.535648178019378e-07,1.0749530790966876e-10,3.1096779457753456e-11,6.728405616299056e-12,7.94482652077935e-12,Wake,Sleep stage W
0,322,9660.0,EEG Fpz-Cz,3.6067548006107774e-09,1.495461476937673e-05,-6.584946334774709e-05,5.732225749807715e-05,6.709215477274225e-07,1.2655575841263922e-10,2.3311817378892484e-11,2.762068776052479e-12,8.479202642791536e-12,Wake,Sleep stage W
0,323,9690.0,EEG Fpz-Cz,2.810380349125975e-07,2.109026262733674e-05,-6.245174387907004e-05,0.000102306140834,1.334634480201313e-06,2.3670816211268626e-10,3.039545708089267e-11,6.2413577311696416e-12,8.402385244824365e-12,Wake,Sleep stage W
0,324,9720.0,EEG Fpz-Cz,-3.458697854265075e-07,1.8983020575150576e-05,-8.079459204150382e-05,6.022585438793009e-05,1.0814240881951831e-06,2.489732968712728e-10,2.3405297422393058e-11,6.918845475797506e-12,1.1675678772258602e-11,Wake,Sleep stage W
0,325,9750.0,EEG Fpz-Cz,1.9169793908738486e-07,1.4890392168395985e-05,-6.815061412371246e-05,5.059766908457006e-05,6.652815810854364e-07,1.4009532993005562e-10,2.0839516163651695e-11,5.788793524452295e-12,1.2119306916036534e-11,Wake,Sleep stage W
0,326,9780.0,EEG Fpz-Cz,-3.967980579339879e-07,2.0424935739274734e-05,-8.006458801480845e-05,7.658521711514501e-05,1.252006345956848e-06,2.7765478905630025e-10,2.8507315273829387e-11,7.703632121725482e-12,1.0752447215991452e-11,Wake,Sleep stage W
0,327,9810.0,EEG Fpz-Cz,5.074583825814571e-07,2.5522841130192543e-05,-9.478971803501178e-05,0.0001029358195142,1.9550188001013013e-06,4.5452277308517765e-10,2.5492083552903397e-11,7.445444921309014e-12,1.2844058636836498e-11,Wake,Sleep stage W
0,328,9840.0,EEG Fpz-Cz,-2.305488651570867e-07,2.2920398989613325e-05,-9.655708732111992e-05,0.0001071933867054,1.576193527866878e-06,3.362169727862422e-10,3.403788128688996e-11,9.164653867004355e-12,2.3317374435807097e-11,Wake,Sleep stage W
0,329,9870.0,EEG Fpz-Cz,-3.251938219255847e-07,2.610228845216003e-05,-8.855298820759448e-05,8.418993066229742e-05,2.044305640384756e-06,3.8740956087158265e-10,4.363912429102498e-11,9.42314257262582e-12,1.3002127108611048e-11,Wake,Sleep stage W
0,330,9900.0,EEG Fpz-Cz,3.914900595551e-07,2.851035705055768e-05,-8.498267209297126e-05,0.0001156999058114,2.4389811708510428e-06,4.690960555761541e-10,3.792626050901402e-11,8.255883060123916e-12,1.1410548724562674e-11,Wake,Sleep stage W
0,331,9930.0,EEG Fpz-Cz,4.550138586493294e-08,1.932560320481008e-05,-7.802017519279086e-05,0.0001013083538278,1.1204430288176436e-06,2.4217447512412376e-10,2.0000550362003103e-11,5.34947765918205e-12,9.047990302785836e-12,Wake,Sleep stage W
0,332,9960.0,EEG Fpz-Cz,-3.1499894107275454e-07,2.510731771092488e-05,-0.000101496909123,8.39637040630472e-05,1.8914298809105968e-06,3.745088236836475e-10,2.9587329198070415e-11,9.934999593705554e-12,1.8770150639226743e-11,Wake,Sleep stage W
0,333,9990.0,EEG Fpz-Cz,1.0850266058951749e-07,2.6483234266637668e-05,-9.016940052552842e-05,8.503505687541458e-05,2.1041204101469e-06,4.391864884433619e-10,4.754742798592477e-11,1.1317083852562952e-11,1.540235473833275e-11,Wake,Sleep stage W
0,334,10020.0,EEG Fpz-Cz,1.3104654744483573e-07,2.468330379049281e-05,-8.72426507193839e-05,6.821837518940116e-05,1.8278479776340615e-06,3.689774636741596e-10,3.735703843290962e-11,1.1258187715664108e-11,1.5935874547387098e-11,Wake,Sleep stage W
0,335,10050.0,EEG Fpz-Cz,9.533252359852404e-08,2.6098056361146703e-05,-9.191997383240552e-05,0.0001042111708641,2.0433529023589364e-06,4.879585659611757e-10,4.403964196976652e-11,7.288817073588807e-12,1.1553424144012762e-11,Wake,Sleep stage W
0,336,10080.0,EEG Fpz-Cz,-4.4753011777598153e-07,2.7813201106231653e-05,-9.731266129736425e-05,8.700735123157745e-05,2.321323316946007e-06,4.544224239072925e-10,4.146085361027695e-11,8.245450744762817e-12,1.1653790394552586e-11,Wake,Sleep stage W
0,337,10110.0,EEG Fpz-Cz,2.8083494475669577e-07,2.820536502453052e-05,-9.49850414530781e-05,9.7609881603876e-05,2.386864453299617e-06,5.33362772027034e-10,4.063511263482018e-11,1.1434191615437272e-11,2.681643047067681e-11,Wake,Sleep stage W
0,338,10140.0,EEG Fpz-Cz,-1.4627740104182718e-07,3.4141166400128984e-05,-9.30057507852061e-05,0.0001123175298104,3.496921920718056e-06,6.552720330984476e-10,5.244342113988373e-11,1.2580143309352314e-11,2.4307096559695585e-11,Wake,Sleep stage W
0,339,10170.0,EEG Fpz-Cz,4.22164408981237e-07,2.83272781447148e-05,-0.0001169034380018,8.701670553001223e-05,2.4078387296287414e-06,4.919563881835316e-10,4.5495858181323126e-11,1.1113211441471204e-11,2.087119858302205e-11,Wake,Sleep stage W
0,340,10200.0,EEG Fpz-Cz,-1.361991126028462e-07,2.957883358805405e-05,-9.904374843481008e-05,0.0001101514005488,2.6247778398842046e-06,5.851663003534101e-10,4.5680503854260855e-11,1.2182678429704189e-11,1.8698664135699976e-11,Wake,Sleep stage W
0,341,10230.0,EEG Fpz-Cz,-2.619867803523803e-07,2.75771968250406e-05,-9.405413779320236e-05,0.0001000363439042,2.281711265400326e-06,4.997917242030511e-10,5.976806075612976e-11,1.1942262151692919e-11,1.4795731133689242e-11,Wake,Sleep stage W
0,342,10260.0,EEG Fpz-Cz,1.497535844772631e-07,2.7046499306698223e-05,-8.522413299654097e-05,0.0001020384283215,2.194606652649874e-06,4.92047863303267e-10,5.847795508632703e-11,1.048800873862531e-11,1.3569608723825191e-11,Wake,Sleep stage W
0,343,10290.0,EEG Fpz-Cz,-8.452235448135456e-08,3.1151242078279426e-05,-0.000101977225168,0.0001195000459085,2.911221081143921e-06,6.336895497196815e-10,4.7395185508984754e-11,1.1068554095358627e-11,1.6199502874668334e-11,Wake,Sleep stage W
0,344,10320.0,EEG Fpz-Cz,5.062040353755395e-07,2.4198782946230077e-05,-0.0001089874683005,9.382855097134043e-05,1.7575120158125578e-06,3.387831391929361e-10,2.586786673885491e-11,7.668816584440944e-12,1.2908060000348755e-11,Wake,Sleep stage W
0,345,10350.0,EEG Fpz-Cz,-7.174049735537622e-07,2.271707151734782e-05,-0.0001175892465593,7.566676982262187e-05,1.5497400246611254e-06,3.1480651578077176e-10,2.5552047521215332e-11,7.811520882091416e-12,1.2402305227605204e-11,Wake,Sleep stage W
0,346,10380.0,EEG Fpz-Cz,3.549040030300435e-07,2.465863333080138e-05,-9.85091705554194e-05,0.0001181248948749,1.8245224637828265e-06,3.424330632686417e-10,2.2022983628476764e-11,7.024084279170374e-12,1.266874733714528e-11,Wake,Sleep stage W
0,347,10410.0,EEG Fpz-Cz,-1.471952626793004e-07,2.629419503592451e-05,-0.0001015217057637,9.163003138874706e-05,2.0742190770977773e-06,4.3658227337268304e-10,3.821529901983586e-11,6.666945810504407e-12,1.2539053542978309e-11,Wake,Sleep stage W
0,348,10440.0,EEG Fpz-Cz,2.593404745373119e-07,2.3083254185019003e-05,-9.801288762654946e-05,9.722775036367756e-05,1.598711643755792e-06,3.5176657147379286e-10,2.739279292552356e-11,8.026084866604929e-12,1.1675615422102732e-11,Wake,Sleep stage W
0,349,10470.0,EEG Fpz-Cz,1.6335927626219325e-07,1.910628886208763e-05,-6.591529379305517e-05,5.746492868893292e-05,1.095230881004024e-06,2.3211837085437795e-10,2.8498726344920418e-11,6.205556776505718e-12,8.689082368799896e-12,Wake,Sleep stage W
0,350,10500.0,EEG Fpz-Cz,-2.071836787781762e-07,2.680126076344943e-05,-0.0001171308971793,0.0001269875866019,2.155051510761498e-06,3.8302518615434975e-10,3.715492859295125e-11,7.735008561876496e-12,1.3079278994491396e-11,Wake,Sleep stage W
0,351,10530.0,EEG Fpz-Cz,-4.183516701217941e-07,2.290566904619271e-05,-9.0320354723222e-05,0.0001251705902,1.5745340777208138e-06,2.875794903315517e-10,2.4534530507758757e-11,7.303614192868936e-12,1.1616689298462356e-11,Wake,Sleep stage W
0,352,10560.0,EEG Fpz-Cz,1.4607303227964253e-07,2.489378725935935e-05,-8.48317131640653e-05,8.193145444029618e-05,1.859165944335004e-06,3.783255070302847e-10,4.350802191939167e-11,9.35254928315394e-12,1.4602976023050243e-11,Wake,Sleep stage W
0,353,10590.0,EEG Fpz-Cz,1.483356324071061e-07,1.816303503137445e-05,-8.593539004312078e-05,7.927438064448558e-05,9.897535350323318e-07,1.8068804703372412e-10,1.9388395434823187e-11,6.0825736559643915e-12,1.1827638363071932e-11,Wake,Sleep stage W
0,354,10620.0,EEG Fpz-Cz,-3.549508427972215e-07,2.4163601891162178e-05,-8.835560962042896e-05,8.100910807558122e-05,1.7520169393661366e-06,3.9974445751986677e-10,4.247179319919638e-11,9.39484617351036e-12,1.4390568645623347e-11,Wake,Sleep stage W
0,355,10650.0,EEG Fpz-Cz,5.0706914855871e-07,2.674635709702385e-05,-9.26080680564336e-05,7.452237479761405e-05,2.146874211248815e-06,4.18017969061376e-10,3.2346956553552986e-11,8.810959041022443e-12,1.3625113023656663e-11,Wake,Sleep stage W
0,356,10680.0,EEG Fpz-Cz,-3.707540909602375e-07,2.645341232414553e-05,-9.108929742774732e-05,0.0001014337953914,2.099761446561655e-06,4.016092121323737e-10,4.132537984252658e-11,9.085302385972091e-12,1.1815655430867298e-11,Wake,Sleep stage W
0,357,10710.0,EEG Fpz-Cz,4.302421285973137e-07,2.1758108368585085e-05,-7.737775070082934e-05,6.736224451251032e-05,1.4208011642049369e-06,2.977270689796587e-10,2.941089653671241e-11,7.429966378811044e-12,1.2426713376192786e-11,Wake,Sleep stage W
0,358,10740.0,EEG Fpz-Cz,1.2862050804454653e-07,2.4926443655756767e-05,-0.0001137979893159,9.66863454087474e-05,1.8640324096761197e-06,3.583123789419037e-10,3.7151064573881096e-11,8.049282171129624e-12,1.1001445376038544e-11,Wake,Sleep stage W
0,359,10770.0,EEG Fpz-Cz,-4.876053946363709e-08,2.6856535255647105e-05,-9.082710575721718e-05,8.256742893101253e-05,2.1638275905840744e-06,5.000800423925233e-10,4.603781286376865e-11,9.34137246059886e-12,1.2712263053342664e-11,Wake,Sleep stage W
0,360,10800.0,EEG Fpz-Cz,-1.8167240059182357e-07,3.148937949847193e-05,-0.0001075597726244,0.0001130042205637,2.9748420781797635e-06,6.424964187320262e-10,5.747461530896036e-11,1.272353094882401e-11,1.6065980373464853e-11,Wake,Sleep stage W
0,361,10830.0,EEG Fpz-Cz,-1.1751823263918792e-08,2.0650086752674547e-05,-7.286009340721247e-05,8.363219999316403e-05,1.2792786629950044e-06,2.785537614769501e-10,3.54124421153593e-11,5.829984448433591e-12,1.1232107220208001e-11,Wake,Sleep stage W
0,362,10860.0,EEG Fpz-Cz,-1.727752546521239e-07,2.6016325406209e-05,-0.0001050200549658,7.809384367063928e-05,2.030637116791128e-06,4.2341096590643304e-10,4.246436262270516e-11,1.0562417268801906e-11,1.5027852816817742e-11,Wake,Sleep stage W
0,363,10890.0,EEG Fpz-Cz,-1.1755798945038057e-07,2.666982698869115e-05,-0.0001077982071933,9.595301291870856e-05,2.133880474462808e-06,4.4337349052608126e-10,3.5987320476149246e-11,7.917333218175008e-12,1.3904222036200989e-11,Wake,Sleep stage W
0,364,10920.0,EEG Fpz-Cz,-2.791170187833899e-07,2.649917897710457e-05,-8.255825790279116e-05,8.27544082036472e-05,2.106853178312386e-06,4.089898438120146e-10,3.4661771312702364e-11,8.165867728003941e-12,1.7299790539169238e-11,Wake,Sleep stage W
0,365,10950.0,EEG Fpz-Cz,7.307049353897324e-07,2.4849014216862163e-05,-9.535264500588218e-05,9.677160626440776e-05,1.8540223117572624e-06,3.276387861402112e-10,3.947859847329809e-11,9.042702716270859e-12,1.4934090878539574e-11,Wake,Sleep stage W
0,366,10980.0,EEG Fpz-Cz,-1.6833799874961797e-07,2.387549186257696e-05,-9.576514714341733e-05,8.006191110396902e-05,1.7102023480854048e-06,3.6616210131081513e-10,3.061701890539017e-11,6.602746875097519e-12,1.2067041719275493e-11,Wake,Sleep stage W
